Date,MSCI AC World,MSCI World,MSCI EM,MSCI EM Asia,MSCI EM EMEA,MSCI EM EE,MSCI LATAM,MSCI US,MSCI Europe,MSCI EMU
2007-04-05,570.906,4670.053,1546.575,555.535,471.011,366.794,6035.537,4628.316,7728.875,325.295
2007-04-06,570.781,4668.869,1546.833,555.406,471.49,367.389,6035.537,4628.316,7728.875,325.295
2007-04-09,570.664,4664.905,1557.412,559.902,472.915,369.06,6089.589,4631.07,7685.501,323.601
2007-04-10,573.976,4692.89,1563.132,561.19,476.101,372.365,6107.338,4642.774,7778.966,327.824
2007-04-11,572.321,4676.601,1568.612,565.624,477.513,374.19,6065.329,4611.971,7771.563,327.087
2007-04-12,573.958,4691.265,1568.459,565.486,475.493,370.802,6102.338,4640.193,7777.948,327.387
2007-04-13,575.853,4705.634,1577.818,566.035,480.406,375.59,6177.121,4656.349,7842.47,330.158
2007-04-16,582.586,4760.427,1597.069,572.624,486.768,377.121,6252.278,4705.712,7953.013,335.164
2007-04-17,583.443,4769.039,1593.594,571.73,485.132,372.913,6239.293,4715.449,7971.834,335.662
2007-04-18,583.907,4774.296,1589.575,572.325,480.847,369.504,6222.186,4718.0,7941.155,334.119
2007-04-19,581.302,4756.123,1571.2,561.588,477.694,364.059,6220.994,4710.245,7930.449,333.744
2007-04-20,586.702,4797.395,1596.276,569.728,487.453,373.558,6304.718,4752.776,8022.095,338.532
2007-04-23,585.719,4788.037,1598.391,572.792,486.377,372.615,6280.14,4743.13,8001.943,337.147
2007-04-24,584.649,4778.767,1597.363,576.14,483.263,370.075,6223.638,4741.883,7963.625,335.738
2007-04-25,588.776,4814.417,1601.597,574.132,487.202,371.729,6292.513,4788.874,8043.092,339.473
2007-04-26,588.263,4809.429,1603.041,577.197,485.818,369.584,6260.34,4787.146,8026.865,339.25
2007-04-27,587.433,4805.447,1590.651,571.815,481.717,364.437,6243.567,4786.253,8012.519,338.89
2007-04-30,585.111,4787.38,1582.967,569.304,478.868,366.728,6182.424,4746.318,8028.355,339.257
2007-05-01,584.412,4781.493,1581.689,569.133,478.038,366.077,6177.359,4759.491,7994.782,338.019
2007-05-02,588.235,4812.815,1589.922,571.407,480.605,365.319,6260.636,4792.638,8037.911,339.908
2007-05-03,590.34,4826.408,1608.709,578.204,483.542,366.813,6382.312,4813.704,8046.728,339.824
2007-05-04,593.569,4851.257,1623.12,584.282,487.211,369.757,6426.474,4823.505,8131.616,343.113
2007-05-07,596.545,4875.88,1630.185,589.232,488.79,370.621,6397.572,4835.034,8157.859,344.394
2007-05-08,593.123,4848.069,1620.253,586.963,482.278,364.846,6385.192,4829.962,8035.566,338.998
2007-05-09,595.775,4869.192,1629.485,587.532,484.308,365.541,6511.231,4847.722,8070.384,340.413
2007-05-10,589.571,4815.635,1622.83,589.476,479.297,360.743,6418.621,4780.94,7991.658,337.296
2007-05-11,592.662,4844.606,1617.869,585.334,476.159,355.736,6493.624,4828.068,8039.465,339.485
2007-05-14,592.884,4843.197,1630.113,595.061,477.481,357.772,6436.737,4818.52,8034.363,339.441
2007-05-15,593.126,4847.682,1621.731,590.597,474.299,353.853,6455.557,4811.172,8096.023,343.001
2007-05-16,595.171,4860.735,1640.542,594.795,476.828,356.994,6656.991,4852.748,8070.775,341.692
2007-05-17,594.284,4853.122,1639.494,597.495,471.391,353.111,6658.975,4847.412,8047.728,340.643
2007-05-18,597.619,4881.667,1643.901,595.267,476.291,358.267,6718.307,4878.704,8127.299,344.522
2007-05-21,598.643,4886.999,1657.641,600.818,478.621,359.23,6787.977,4888.032,8108.655,344.002
2007-05-22,599.403,4892.226,1663.292,605.396,478.756,358.875,6767.665,4886.881,8110.388,344.793
2007-05-23,601.246,4909.334,1661.268,605.199,476.811,352.261,6762.724,4879.938,8189.385,347.755
2007-05-24,595.399,4862.802,1640.742,603.583,468.906,347.284,6552.418,4831.5,8103.096,343.753
2007-05-25,596.405,4871.118,1643.167,599.545,469.656,349.671,6697.913,4858.186,8117.342,344.893
2007-05-28,597.195,4876.655,1648.634,601.927,468.867,346.62,6751.417,4858.186,8129.141,345.74
2007-05-29,598.706,4890.988,1645.687,602.781,465.773,341.423,6724.501,4868.826,8151.125,346.716
2007-05-30,599.469,4900.865,1634.589,597.096,459.36,338.75,6784.006,4910.534,8105.686,344.652
2007-05-31,603.103,4926.191,1660.277,606.507,469.402,349.948,6839.496,4912.532,8183.937,349.038
2007-06-01,606.887,4952.052,1688.476,613.954,477.43,360.618,7037.142,4930.926,8237.522,351.09
2007-06-04,608.714,4966.991,1693.431,619.155,475.561,360.515,7018.739,4941.105,8255.481,351.6
2007-06-05,606.927,4950.481,1695.269,620.726,476.017,361.435,7001.445,4914.822,8230.364,350.567
2007-06-06,600.803,4901.007,1676.479,619.055,470.028,357.358,6786.191,4871.289,8086.775,343.379
2007-06-07,592.874,4831.962,1669.733,618.804,466.494,353.892,6723.842,4784.68,7978.968,338.783
2007-06-08,592.649,4835.547,1649.99,609.516,459.292,350.439,6731.792,4839.324,7913.95,335.753
2007-06-11,594.889,4852.134,1662.181,611.483,463.438,352.668,6840.959,4844.022,7978.576,338.746
2007-06-12,590.373,4811.743,1662.076,615.381,460.821,351.738,6774.313,4793.181,7919.624,335.761
2007-06-13,594.402,4847.257,1663.997,610.98,463.83,355.462,6884.297,4866.208,7942.188,336.546
2007-06-14,600.168,4888.948,1698.866,623.53,475.654,366.214,6997.319,4890.591,8070.211,342.846
2007-06-15,606.34,4938.147,1720.14,628.881,482.661,371.598,7136.585,4922.896,8203.408,348.896
2007-06-18,607.134,4939.436,1740.597,639.267,486.127,372.564,7179.254,4916.947,8196.57,348.698
2007-06-19,607.293,4940.829,1740.685,640.036,485.179,371.951,7176.179,4925.641,8175.561,348.312
2007-06-20,604.513,4914.732,1744.957,644.398,488.226,375.344,7079.209,4859.356,8212.053,349.877
2007-06-21,604.438,4912.675,1749.843,650.215,483.06,372.572,7102.997,4890.035,8116.695,345.424
2007-06-22,600.139,4875.389,1745.629,648.326,483.869,375.297,7059.092,4828.972,8107.841,345.184
2007-06-25,598.242,4861.595,1734.416,645.982,479.888,372.904,6977.313,4811.036,8113.317,345.043
2007-06-26,596.008,4844.479,1724.295,642.056,480.489,378.104,6878.958,4795.386,8067.471,342.562
2007-06-27,595.924,4846.49,1714.569,637.266,476.128,373.457,6903.92,4840.27,8015.575,340.02
2007-06-28,599.319,4871.534,1733.359,642.939,483.243,378.32,6982.625,4838.202,8116.805,344.594
2007-06-29,601.546,4889.922,1738.809,643.194,486.388,380.435,7025.653,4830.393,8185.241,347.914
2007-07-02,607.238,4934.599,1760.871,649.577,493.06,384.165,7156.78,4883.091,8231.085,350.201
2007-07-03,610.709,4958.065,1787.619,661.969,497.854,389.01,7242.16,4900.889,8294.846,352.668
2007-07-04,612.102,4967.456,1798.472,667.656,499.461,389.44,7264.084,4900.889,8338.999,354.505
2007-07-05,611.14,4957.965,1801.567,670.421,498.279,391.331,7267.44,4904.104,8272.532,351.522
2007-07-06,614.12,4980.58,1815.84,674.976,502.76,394.212,7337.004,4923.235,8342.241,354.735
2007-07-09,616.324,4994.078,1837.765,686.098,509.665,397.046,7324.929,4925.915,8368.57,355.418
2007-07-10,611.802,4954.941,1833.068,689.05,503.948,391.838,7251.628,4855.954,8330.727,353.92
2007-07-11,612.482,4962.056,1829.451,682.655,505.708,396.234,7331.674,4882.903,8336.831,353.485
2007-07-12,620.55,5026.569,1856.547,688.164,515.859,405.848,7524.214,4973.206,8430.179,358.369
2007-07-13,624.318,5052.846,1882.767,702.908,518.857,408.34,7564.129,4989.372,8465.635,360.028
2007-07-16,623.769,5050.582,1873.45,696.753,520.463,409.653,7527.457,4980.838,8478.115,360.757
2007-07-17,623.02,5043.896,1873.37,698.515,517.761,407.48,7524.54,4982.377,8445.212,359.306
2007-07-18,619.944,5019.99,1860.626,690.942,515.13,404.424,7538.25,4971.943,8361.753,355.519
2007-07-19,624.329,5053.601,1880.436,694.926,525.392,411.807,7628.221,4994.43,8450.648,359.451
2007-07-20,620.379,5014.981,1891.911,707.394,524.041,409.458,7521.454,4934.823,8364.619,354.563
2007-07-23,622.267,5026.102,1912.228,711.574,531.943,413.917,7658.94,4957.346,8405.237,356.576
2007-07-24,614.057,4955.543,1901.921,717.057,524.573,404.983,7431.964,4859.382,8280.869,351.404
2007-07-25,610.904,4931.508,1887.218,715.359,518.078,402.814,7308.484,4878.932,8138.278,344.861
2007-07-26,597.405,4822.676,1845.007,706.304,502.013,390.466,7027.103,4765.855,7915.677,336.35
2007-07-27,587.516,4750.985,1785.873,677.8,490.674,385.016,6883.244,4692.622,7841.853,333.343
2007-07-30,590.968,4777.484,1801.349,680.291,490.643,385.731,7117.497,4740.245,7842.905,333.538
2007-07-31,592.499,4782.624,1831.455,694.165,500.912,393.546,7127.225,4680.877,8012.114,339.896
2007-08-01,587.416,4754.931,1768.837,663.87,486.432,383.354,7023.008,4712.301,7888.138,334.022
2007-08-02,590.736,4781.58,1779.648,665.381,490.92,386.602,7111.165,4735.905,7943.649,337.018
2007-08-03,582.986,4712.45,1778.797,672.499,490.029,388.055,6907.207,4612.116,7894.775,335.11
2007-08-06,586.057,4750.012,1743.381,656.994,480.628,381.659,6823.652,4719.351,7840.945,333.189
2007-08-07,589.526,4778.848,1751.164,654.63,486.466,384.871,6938.309,4750.334,7926.769,336.68
2007-08-08,600.125,4859.619,1800.73,673.166,499.131,391.956,7154.579,4820.815,8117.063,344.56
2007-08-09,587.65,4754.525,1777.694,674.429,487.63,381.404,6874.059,4682.755,7910.847,335.5
2007-08-10,577.797,4683.011,1718.996,649.574,474.653,371.896,6664.111,4681.77,7654.724,326.225
2007-08-13,581.151,4708.072,1736.426,654.963,482.183,377.927,6716.432,4679.526,7790.926,331.272
2007-08-14,572.837,4640.658,1711.812,651.116,475.159,374.335,6469.293,4595.754,7671.795,326.693
2007-08-15,563.914,4572.433,1670.858,637.477,464.619,365.732,6244.104,4530.523,7602.068,323.151
2007-08-16,553.713,4507.874,1576.868,599.778,441.342,348.498,5893.364,4540.314,7300.6,311.027
2007-08-17,562.278,4584.006,1578.77,587.45,450.014,357.657,6125.071,4651.751,7520.502,319.292
2007-08-20,567.411,4612.955,1638.469,623.308,453.467,357.5,6213.71,4652.024,7548.319,320.489
2007-08-21,569.319,4630.866,1635.569,623.429,448.526,352.871,6243.101,4659.22,7555.526,321.322
2007-08-22,577.022,4687.816,1677.733,634.168,462.935,362.877,6504.766,4714.555,7700.79,326.984
2007-08-23,580.819,4713.384,1707.299,649.926,465.966,365.156,6581.705,4709.601,7747.145,328.743
2007-08-24,585.375,4752.038,1714.815,649.427,467.258,367.581,6720.642,4763.855,7813.53,331.628
2007-08-27,585.012,4739.492,1747.436,664.922,474.126,372.229,6795.48,4723.372,7827.805,332.13
2007-08-28,575.13,4655.242,1732.628,666.68,469.263,367.004,6541.794,4613.359,7689.702,326.928
2007-08-29,580.589,4705.23,1728.7,659.494,470.603,367.336,6645.523,4714.841,7739.518,328.983
2007-08-30,582.519,4716.052,1751.36,668.86,476.641,370.378,6714.389,4697.244,7823.073,332.489
2007-08-31,591.111,4781.075,1793.133,684.598,485.855,377.348,6919.965,4751.956,7924.779,336.471
2007-09-03,591.831,4784.416,1801.854,687.088,489.97,377.312,6987.057,4751.956,7933.509,336.591
2007-09-04,595.231,4815.922,1800.794,684.934,487.254,375.074,7026.633,4802.964,7974.96,338.005
2007-09-05,589.286,4765.277,1791.659,685.241,482.736,372.792,6918.891,4751.804,7870.855,332.961
2007-09-06,592.292,4787.971,1806.413,691.163,486.382,376.425,6973.794,4771.681,7922.191,335.164
2007-09-07,584.961,4724.845,1797.018,691.074,480.365,371.977,6909.005,4691.399,7790.45,329.316
2007-09-10,581.276,4697.888,1775.949,683.387,480.145,371.019,6717.791,4684.316,7737.734,327.334
2007-09-11,589.355,4764.321,1796.641,685.139,489.211,375.805,6912.337,4747.884,7892.483,333.187
2007-09-12,590.977,4777.941,1799.803,685.399,490.686,376.166,6940.646,4748.818,7941.491,335.088
2007-09-13,594.825,4806.907,1819.016,689.812,497.144,383.335,7076.413,4788.69,8006.627,337.909
2007-09-14,594.36,4799.7,1829.57,698.699,497.114,383.656,7029.375,4790.074,7907.928,335.133
2007-09-17,589.68,4761.95,1815.009,694.136,492.635,379.2,6954.126,4764.5,7794.192,331.54
2007-09-18,598.879,4839.925,1830.52,691.866,497.37,384.92,7240.675,4902.336,7909.208,337.279
2007-09-19,611.27,4933.065,1892.712,716.272,517.431,399.869,7403.436,4931.339,8169.283,348.964
2007-09-20,611.793,4933.937,1905.974,724.642,518.21,400.612,7410.183,4899.794,8193.334,350.234
2007-09-21,613.61,4946.645,1918.375,730.359,518.31,401.561,7488.756,4922.524,8235.906,351.831
2007-09-24,613.574,4939.867,1940.805,741.517,520.276,403.347,7574.928,4898.365,8228.595,351.104
2007-09-25,612.919,4936.109,1933.482,740.645,515.329,397.784,7544.857,4897.588,8155.518,348.916
2007-09-26,615.935,4957.69,1952.405,744.185,523.128,405.203,7675.749,4924.192,8209.4,351.839
2007-09-27,622.131,5002.982,1987.93,759.669,527.393,407.412,7854.554,4946.587,8289.5,354.822
2007-09-28,623.03,5010.069,1991.31,765.132,526.289,408.067,7783.801,4932.33,8326.313,356.086
2007-10-01,629.054,5057.786,2013.083,770.414,527.058,407.178,8048.114,4997.722,8405.031,359.255
2007-10-02,630.873,5061.59,2056.411,793.203,535.917,415.689,8087.307,4997.418,8388.232,358.669
2007-10-03,629.697,5054.584,2044.157,790.222,537.607,412.529,7900.431,4975.011,8399.834,358.816
2007-10-04,629.413,5057.144,2026.478,778.671,538.792,412.678,7862.543,4986.146,8404.034,358.424
2007-10-05,635.724,5104.183,2059.498,786.535,547.309,419.336,8134.554,5036.34,8470.645,361.662
2007-10-08,633.037,5077.899,2067.106,789.752,547.706,421.761,8185.022,5019.948,8399.93,358.734
2007-10-09,637.756,5115.269,2084.195,795.113,551.772,424.956,8294.869,5060.209,8458.345,360.865
2007-10-10,639.409,5124.854,2102.323,807.425,551.177,425.585,8308.747,5054.568,8512.837,362.771
2007-10-11,642.068,5140.075,2132.142,821.277,562.456,433.613,8294.615,5028.511,8609.799,367.175
2007-10-12,641.417,5140.433,2110.707,808.769,558.831,430.952,8297.294,5053.734,8576.167,365.559
2007-10-15,638.588,5108.318,2133.96,822.5,558.756,433.685,8362.227,5010.537,8530.044,363.54
2007-10-16,631.946,5056.347,2107.765,817.083,550.112,427.129,8156.842,4976.208,8428.184,360.099
2007-10-17,634.06,5072.789,2116.461,812.389,555.585,429.042,8365.374,4985.525,8506.554,363.381
2007-10-18,634.902,5080.708,2115.192,814.063,551.182,425.434,8371.592,4981.563,8487.35,363.368
2007-10-19,624.403,4994.082,2089.206,807.809,548.412,424.192,8088.101,4853.911,8415.611,361.507
2007-10-22,618.553,4955.475,2041.388,783.683,537.896,416.761,8028.999,4876.433,8247.015,354.258
2007-10-23,626.821,5013.132,2098.298,805.642,551.844,426.077,8268.553,4918.937,8385.369,359.511
2007-10-24,624.743,4996.111,2092.728,804.163,550.303,423.747,8228.922,4907.147,8331.189,357.221
2007-10-25,628.356,5019.554,2123.628,817.156,561.282,431.699,8266.445,4901.697,8470.991,363.664
2007-10-26,637.863,5091.604,2169.165,830.855,574.522,441.866,8532.524,4968.947,8569.06,367.74
2007-10-29,644.016,5133.842,2213.764,852.599,579.254,447.971,8701.104,4989.195,8639.701,370.66
2007-10-30,640.704,5107.216,2203.157,850.599,576.652,444.463,8595.983,4956.145,8609.958,369.723
2007-10-31,647.463,5164.825,2213.537,850.466,581.577,448.162,8716.328,5015.452,8715.507,373.535
2007-11-01,637.067,5076.243,2197.438,848.772,576.013,445.719,8546.84,4887.033,8566.562,367.145
2007-11-02,634.031,5057.544,2168.09,830.317,576.429,447.719,8492.149,4890.449,8533.335,367.401
2007-11-05,628.548,5019.872,2128.473,811.276,574.411,446.935,8294.762,4864.851,8471.604,364.993
2007-11-06,635.314,5071.658,2159.173,817.236,584.795,456.509,8542.282,4924.297,8546.825,368.294
2007-11-07,628.168,5008.203,2156.811,820.599,585.503,455.413,8387.448,4785.426,8551.905,369.525
2007-11-08,623.912,4980.224,2121.919,794.159,587.306,459.706,8425.269,4781.072,8521.437,367.165
2007-11-09,615.849,4909.826,2114.905,795.214,578.933,454.976,8414.065,4712.592,8379.001,361.691
2007-11-12,605.92,4842.79,2039.343,765.428,568.407,448.114,7967.53,4661.917,8298.112,358.583
2007-11-13,615.202,4922.106,2053.156,765.271,569.948,447.259,8213.703,4799.378,8354.216,360.41
2007-11-14,619.547,4941.952,2118.594,795.748,577.482,449.753,8495.973,4766.404,8448.811,364.809
2007-11-15,610.962,4872.26,2093.636,787.158,568.673,443.804,8404.947,4705.525,8307.021,359.532
2007-11-16,608.653,4860.647,2062.296,769.826,562.196,439.608,8404.167,4730.707,8244.461,357.775
2007-11-19,599.013,4783.167,2031.364,761.669,554.812,434.886,8161.079,4649.401,8079.96,352.323
2007-11-20,604.236,4829.358,2033.855,760.108,562.829,440.42,8108.458,4668.069,8242.646,359.023
2007-11-21,592.558,4743.843,1967.714,733.068,550.19,432.354,7810.907,4596.093,8059.447,352.105
2007-11-22,593.986,4758.11,1962.764,726.296,551.061,431.86,7892.947,4596.093,8134.875,353.837
2007-11-23,600.792,4818.861,1963.896,727.698,552.145,435.48,7855.417,4671.394,8235.869,357.865
2007-11-26,597.032,4777.913,1988.466,753.006,552.201,438.913,7611.579,4565.975,8211.88,356.925
2007-11-27,599.224,4803.872,1967.057,745.311,542.993,434.34,7574.343,4632.718,8183.063,356.108
2007-11-28,610.569,4898.066,1993.077,741.3,553.33,440.227,8019.844,4764.709,8347.789,361.93
2007-11-29,615.058,4927.184,2031.429,761.052,559.293,442.192,8097.929,4768.22,8390.804,364.259
2007-11-30,619.102,4956.049,2056.724,770.682,565.015,447.997,8219.223,4803.743,8438.468,366.367
2007-12-03,616.834,4935.044,2058.652,772.511,564.431,445.241,8214.443,4777.349,8393.141,364.057
2007-12-04,613.288,4901.264,2064.735,777.568,566.557,448.622,8150.514,4746.451,8327.52,362.585
2007-12-05,620.414,4954.147,2102.291,786.74,578.887,463.531,8406.008,4819.976,8417.652,366.104
2007-12-06,625.859,4997.652,2120.65,793.27,579.518,462.462,8568.246,4893.435,8402.594,365.559
2007-12-07,628.093,5016.665,2124.345,790.183,585.919,468.424,8617.162,4887.756,8488.162,369.07
2007-12-10,631.576,5050.909,2114.818,779.225,592.791,478.311,8624.917,4925.307,8570.276,372.468
2007-12-11,624.407,4985.193,2118.622,789.237,589.109,474.149,8474.458,4801.697,8525.711,371.006
2007-12-12,625.124,4995.175,2106.934,778.957,591.505,477.811,8499.536,4829.994,8547.22,371.468
2007-12-13,616.13,4929.049,2057.565,763.195,576.345,466.097,8251.073,4835.732,8297.098,361.435
2007-12-14,608.59,4869.944,2028.355,753.325,563.89,456.794,8181.827,4769.804,8240.345,358.542
2007-12-17,596.317,4779.739,1960.956,727.197,554.875,448.811,7768.995,4697.578,8065.823,350.91
2007-12-18,598.025,4792.285,1970.36,726.264,558.23,455.287,7921.948,4725.8,8069.711,351.446
2007-12-19,596.952,4778.84,1982.855,733.437,555.18,453.909,8014.893,4721.261,8026.529,349.911
2007-12-20,598.508,4793.367,1981.166,729.082,557.992,457.986,8057.801,4748.491,8021.131,349.816
2007-12-21,607.758,4866.676,2014.342,740.646,566.02,461.258,8234.84,4826.8,8147.582,355.729
2007-12-24,612.037,4894.357,2050.275,759.429,573.203,463.761,8271.736,4865.434,8173.275,357.1
2007-12-25,613.088,4903.721,2050.635,760.529,571.806,461.809,8271.736,4865.434,8173.275,357.1
2007-12-26,615.399,4921.593,2060.4,761.945,571.695,461.68,8425.535,4869.505,8221.166,359.554
2007-12-27,612.999,4897.508,2068.512,764.677,579.851,464.208,8361.496,4801.911,8274.102,361.754
2007-12-28,614.528,4911.945,2066.329,761.376,579.77,463.656,8415.702,4808.338,8333.809,365.552
2007-12-31,612.411,4893.543,2064.109,766.651,573.53,462.928,8329.474,4776.315,8290.814,363.275
2008-01-01,612.433,4893.543,2064.703,766.769,573.997,462.928,8329.474,4776.315,8290.814,363.275
2008-01-02,608.278,4861.317,2047.454,757.136,577.682,464.15,8202.912,4710.482,8247.696,361.645
2008-01-03,607.283,4856.226,2034.671,747.616,576.521,465.194,8247.585,4709.329,8225.483,360.106
2008-01-04,595.813,4754.116,2030.57,757.562,572.145,461.025,7954.976,4592.324,8095.638,355.63
2008-01-07,592.732,4735.129,2001.575,743.273,568.552,459.228,7860.917,4604.565,8055.344,353.867
2008-01-08,590.031,4704.345,2022.851,745.195,575.791,461.505,8097.078,4520.889,8100.866,355.26
2008-01-09,591.376,4713.107,2033.948,755.263,573.907,461.267,8057.294,4579.903,7970.51,349.903
2008-01-10,591.143,4713.876,2024.475,747.425,569.732,462.275,8172.138,4615.357,7929.645,348.665
2008-01-11,585.982,4671.07,2012.245,743.238,569.387,461.383,8058.107,4552.657,7916.46,349.04
2008-01-14,591.155,4715.42,2019.748,740.038,577.582,466.759,8153.702,4602.622,7989.628,352.754
2008-01-15,577.59,4604.145,1983.528,733.213,567.985,459.672,7806.329,4488.279,7770.783,342.728
2008-01-16,566.512,4528.742,1902.877,705.015,540.379,434.443,7522.299,4462.901,7610.004,335.368
2008-01-17,559.048,4464.85,1891.769,709.132,534.039,424.793,7295.592,4333.923,7574.117,332.968
2008-01-18,555.047,4431.033,1884.359,706.079,530.984,425.352,7292.182,4308.49,7459.736,327.225
